TABLE_NAME	COLUMN_NAME	DATA_TYPE	MAX_LENGTH	IS_NULLABLE	DEFAULT_VALUE	PRIMARY_KEY	FOREIGN_KEY	REFERENCED_TABLE	REFERENCED_COLUMN	UNIQUE_KEY
anonymous_users	id	bigint	8	NO	NULL	anonymous_users_pkey	NULL	NULL	NULL	NULL
anonymous_users	user_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
anonymous_users	master_user_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
anonymous_users	active	bit	1	NO	NULL	NULL	NULL	NULL	NULL	NULL
anonymous_users	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
anonymous_users	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
api_keys	id	int	4	NO	NULL	api_keys_pkey	NULL	NULL	NULL	NULL
api_keys	user_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
api_keys	created_by_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
api_keys	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
api_keys	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
api_keys	allowed_ips	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
api_keys	hidden	bit	1	NO	((0))	NULL	NULL	NULL	NULL	NULL
api_keys	last_used_at	datetime	8	YES	NULL	NULL	NULL	NULL	NULL	NULL
api_keys	revoked_at	datetime	8	YES	NULL	NULL	NULL	NULL	NULL	NULL
api_keys	description	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
api_keys	key_hash	varchar	-1	NO	NULL	NULL	NULL	NULL	NULL	NULL
api_keys	truncated_key	varchar	-1	NO	NULL	NULL	NULL	NULL	NULL	NULL
application_requests	id	int	4	NO	NULL	application_requests_pkey	NULL	NULL	NULL	NULL
application_requests	date	date	3	NO	NULL	NULL	NULL	NULL	NULL	NULL
application_requests	req_type	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
application_requests	count	int	4	NO	((0))	NULL	NULL	NULL	NULL	NULL
ar_internal_metadata	key	varchar	-1	NO	NULL	NULL	NULL	NULL	NULL	NULL
ar_internal_metadata	value	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
ar_internal_metadata	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
ar_internal_metadata	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
backup_draft_posts	id	bigint	8	NO	NULL	backup_draft_posts_pkey	NULL	NULL	NULL	NULL
backup_draft_posts	user_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
backup_draft_posts	post_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
backup_draft_posts	key	varchar	-1	NO	NULL	NULL	NULL	NULL	NULL	NULL
backup_draft_posts	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
backup_draft_posts	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
backup_draft_topics	id	bigint	8	NO	NULL	backup_draft_topics_pkey	NULL	NULL	NULL	NULL
backup_draft_topics	user_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
backup_draft_topics	topic_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
backup_draft_topics	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
backup_draft_topics	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
backup_metadata	id	bigint	8	NO	NULL	backup_metadata_pkey	NULL	NULL	NULL	NULL
backup_metadata	name	varchar	-1	NO	NULL	NULL	NULL	NULL	NULL	NULL
backup_metadata	value	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
badge_groupings	id	int	4	NO	NULL	badge_groupings_pkey	NULL	NULL	NULL	NULL
badge_groupings	name	varchar	-1	NO	NULL	NULL	NULL	NULL	NULL	NULL
badge_groupings	description	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
badge_groupings	position	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
badge_groupings	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
badge_groupings	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
badge_types	id	int	4	NO	NULL	badge_types_pkey	NULL	NULL	NULL	NULL
badge_types	name	varchar	-1	NO	NULL	NULL	NULL	NULL	NULL	NULL
badge_types	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
badge_types	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
badges	id	int	4	NO	NULL	badges_pkey	NULL	NULL	NULL	NULL
badges	name	varchar	-1	NO	NULL	NULL	NULL	NULL	NULL	NULL
badges	description	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
badges	badge_type_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
badges	grant_count	int	4	NO	((0))	NULL	NULL	NULL	NULL	NULL
badges	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
badges	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
badges	allow_title	bit	1	NO	((0))	NULL	NULL	NULL	NULL	NULL
badges	multiple_grant	bit	1	NO	((0))	NULL	NULL	NULL	NULL	NULL
badges	icon	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
badges	listable	bit	1	YES	((1))	NULL	NULL	NULL	NULL	NULL
badges	target_posts	bit	1	YES	((0))	NULL	NULL	NULL	NULL	NULL
badges	query	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
badges	enabled	bit	1	NO	((1))	NULL	NULL	NULL	NULL	NULL
badges	auto_revoke	bit	1	NO	((1))	NULL	NULL	NULL	NULL	NULL
badges	badge_grouping_id	int	4	NO	((5))	NULL	NULL	NULL	NULL	NULL
badges	trigger	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
badges	show_posts	bit	1	NO	((0))	NULL	NULL	NULL	NULL	NULL
badges	system	bit	1	NO	((0))	NULL	NULL	NULL	NULL	NULL
badges	image	varchar	255	YES	NULL	NULL	NULL	NULL	NULL	NULL
badges	long_description	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
bookmarks	id	bigint	8	NO	NULL	bookmarks_pkey	NULL	NULL	NULL	NULL
bookmarks	user_id	bigint	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
bookmarks	topic_id	bigint	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
bookmarks	post_id	bigint	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
bookmarks	name	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
bookmarks	reminder_type	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
bookmarks	reminder_at	datetime	8	YES	NULL	NULL	NULL	NULL	NULL	NULL
bookmarks	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
bookmarks	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
bookmarks	reminder_last_sent_at	datetime	8	YES	NULL	NULL	NULL	NULL	NULL	NULL
bookmarks	reminder_set_at	datetime	8	YES	NULL	NULL	NULL	NULL	NULL	NULL
categories	id	int	4	NO	NULL	categories_pkey	NULL	NULL	NULL	NULL
categories	name	varchar	50	NO	NULL	NULL	NULL	NULL	NULL	NULL
categories	color	varchar	6	NO	('0088CC')	NULL	NULL	NULL	NULL	NULL
categories	topic_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
categories	topic_count	int	4	NO	((0))	NULL	NULL	NULL	NULL	NULL
categories	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
categories	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
categories	user_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
categories	topics_year	int	4	YES	((0))	NULL	NULL	NULL	NULL	NULL
categories	topics_month	int	4	YES	((0))	NULL	NULL	NULL	NULL	NULL
categories	topics_week	int	4	YES	((0))	NULL	NULL	NULL	NULL	NULL
categories	slug	varchar	-1	NO	NULL	NULL	NULL	NULL	NULL	NULL
categories	description	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
categories	text_color	varchar	6	NO	('FFFFFF')	NULL	NULL	NULL	NULL	NULL
categories	read_restricted	bit	1	NO	((0))	NULL	NULL	NULL	NULL	NULL
categories	auto_close_hours	float	8	YES	NULL	NULL	NULL	NULL	NULL	NULL
categories	post_count	int	4	NO	((0))	NULL	NULL	NULL	NULL	NULL
categories	latest_post_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
categories	latest_topic_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
categories	position	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
categories	parent_category_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
categories	posts_year	int	4	YES	((0))	NULL	NULL	NULL	NULL	NULL
categories	posts_month	int	4	YES	((0))	NULL	NULL	NULL	NULL	NULL
categories	posts_week	int	4	YES	((0))	NULL	NULL	NULL	NULL	NULL
categories	email_in	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
categories	email_in_allow_strangers	bit	1	YES	((0))	NULL	NULL	NULL	NULL	NULL
categories	topics_day	int	4	YES	((0))	NULL	NULL	NULL	NULL	NULL
categories	posts_day	int	4	YES	((0))	NULL	NULL	NULL	NULL	NULL
categories	allow_badges	bit	1	NO	((1))	NULL	NULL	NULL	NULL	NULL
categories	name_lower	varchar	50	NO	NULL	NULL	NULL	NULL	NULL	NULL
categories	auto_close_based_on_last_post	bit	1	YES	((0))	NULL	NULL	NULL	NULL	NULL
categories	topic_template	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
categories	contains_messages	bit	1	YES	NULL	NULL	NULL	NULL	NULL	NULL
categories	sort_order	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
categories	sort_ascending	bit	1	YES	NULL	NULL	NULL	NULL	NULL	NULL
categories	uploaded_logo_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
categories	uploaded_background_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
categories	topic_featured_link_allowed	bit	1	YES	((1))	NULL	NULL	NULL	NULL	NULL
categories	all_topics_wiki	bit	1	NO	((0))	NULL	NULL	NULL	NULL	NULL
categories	show_subcategory_list	bit	1	YES	((0))	NULL	NULL	NULL	NULL	NULL
categories	num_featured_topics	int	4	YES	((3))	NULL	NULL	NULL	NULL	NULL
categories	default_view	varchar	50	YES	NULL	NULL	NULL	NULL	NULL	NULL
categories	subcategory_list_style	varchar	50	YES	('rows_with_featured_topics')	NULL	NULL	NULL	NULL	NULL
categories	default_top_period	varchar	20	YES	('all')	NULL	NULL	NULL	NULL	NULL
categories	mailinglist_mirror	bit	1	NO	((0))	NULL	NULL	NULL	NULL	NULL
categories	minimum_required_tags	int	4	NO	((0))	NULL	NULL	NULL	NULL	NULL
categories	navigate_to_first_post_after_read	bit	1	NO	((0))	NULL	NULL	NULL	NULL	NULL
categories	search_priority	int	4	YES	((0))	NULL	NULL	NULL	NULL	NULL
categories	allow_global_tags	bit	1	NO	((0))	NULL	NULL	NULL	NULL	NULL
categories	reviewable_by_group_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
categories	required_tag_group_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
categories	min_tags_from_required_group	int	4	NO	((1))	NULL	NULL	NULL	NULL	NULL
categories_web_hooks	web_hook_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
categories_web_hooks	category_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
category_custom_fields	id	int	4	NO	NULL	category_custom_fields_pkey	NULL	NULL	NULL	NULL
category_custom_fields	category_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
category_custom_fields	name	varchar	256	NO	NULL	NULL	NULL	NULL	NULL	NULL
category_custom_fields	value	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
category_custom_fields	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
category_custom_fields	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
category_featured_topics	category_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
category_featured_topics	topic_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
category_featured_topics	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
category_featured_topics	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
category_featured_topics	rank	int	4	NO	((0))	NULL	NULL	NULL	NULL	NULL
category_featured_topics	id	int	4	NO	NULL	category_featured_topics_pkey	NULL	NULL	NULL	NULL
category_groups	id	int	4	NO	NULL	category_groups_pkey	NULL	NULL	NULL	NULL
category_groups	category_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
category_groups	group_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
category_groups	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
category_groups	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
category_groups	permission_type	int	4	YES	((1))	NULL	NULL	NULL	NULL	NULL
category_search_data	category_id	int	4	NO	NULL	categories_search_pkey	NULL	NULL	NULL	NULL
category_search_data	search_data	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
category_search_data	raw_data	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
category_search_data	locale	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
category_search_data	version	int	4	YES	((0))	NULL	NULL	NULL	NULL	NULL
category_tag_groups	id	int	4	NO	NULL	category_tag_groups_pkey	NULL	NULL	NULL	NULL
category_tag_groups	category_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
category_tag_groups	tag_group_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
category_tag_groups	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
category_tag_groups	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
category_tag_stats	id	bigint	8	NO	NULL	category_tag_stats_pkey	NULL	NULL	NULL	NULL
category_tag_stats	category_id	bigint	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
category_tag_stats	tag_id	bigint	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
category_tag_stats	topic_count	int	4	NO	((0))	NULL	NULL	NULL	NULL	NULL
category_tags	id	int	4	NO	NULL	category_tags_pkey	NULL	NULL	NULL	NULL
category_tags	category_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
category_tags	tag_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
category_tags	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
category_tags	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
category_users	id	int	4	NO	NULL	category_users_pkey	NULL	NULL	NULL	NULL
category_users	category_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
category_users	user_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
category_users	notification_level	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
category_users	last_seen_at	datetime	8	YES	NULL	NULL	NULL	NULL	NULL	NULL
child_themes	id	int	4	NO	NULL	child_themes_pkey	NULL	NULL	NULL	NULL
child_themes	parent_theme_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
child_themes	child_theme_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
child_themes	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
child_themes	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
color_scheme_colors	id	int	4	NO	NULL	color_scheme_colors_pkey	NULL	NULL	NULL	NULL
color_scheme_colors	name	varchar	-1	NO	NULL	NULL	NULL	NULL	NULL	NULL
color_scheme_colors	hex	varchar	-1	NO	NULL	NULL	NULL	NULL	NULL	NULL
color_scheme_colors	color_scheme_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
color_scheme_colors	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
color_scheme_colors	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
color_schemes	id	int	4	NO	NULL	color_schemes_pkey	NULL	NULL	NULL	NULL
color_schemes	name	varchar	-1	NO	NULL	NULL	NULL	NULL	NULL	NULL
color_schemes	version	int	4	NO	((1))	NULL	NULL	NULL	NULL	NULL
color_schemes	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
color_schemes	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
color_schemes	via_wizard	bit	1	NO	((0))	NULL	NULL	NULL	NULL	NULL
color_schemes	base_scheme_id	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
color_schemes	theme_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
custom_emojis	id	int	4	NO	NULL	custom_emojis_pkey	NULL	NULL	NULL	NULL
custom_emojis	name	varchar	-1	NO	NULL	NULL	NULL	NULL	NULL	NULL
custom_emojis	upload_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
custom_emojis	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
custom_emojis	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
developers	id	int	4	NO	NULL	developers_pkey	NULL	NULL	NULL	NULL
developers	user_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
directory_items	id	int	4	NO	NULL	directory_items_pkey	NULL	NULL	NULL	NULL
directory_items	period_type	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
directory_items	user_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
directory_items	likes_received	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
directory_items	likes_given	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
directory_items	topics_entered	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
directory_items	topic_count	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
directory_items	post_count	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
directory_items	created_at	datetime	8	YES	NULL	NULL	NULL	NULL	NULL	NULL
directory_items	updated_at	datetime	8	YES	NULL	NULL	NULL	NULL	NULL	NULL
directory_items	days_visited	int	4	NO	((0))	NULL	NULL	NULL	NULL	NULL
directory_items	posts_read	int	4	NO	((0))	NULL	NULL	NULL	NULL	NULL
draft_sequences	id	int	4	NO	NULL	draft_sequences_pkey	NULL	NULL	NULL	NULL
draft_sequences	user_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
draft_sequences	draft_key	varchar	-1	NO	NULL	NULL	NULL	NULL	NULL	NULL
draft_sequences	sequence	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
drafts	id	int	4	NO	NULL	drafts_pkey	NULL	NULL	NULL	NULL
drafts	user_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
drafts	draft_key	varchar	-1	NO	NULL	NULL	NULL	NULL	NULL	NULL
drafts	data	varchar	-1	NO	NULL	NULL	NULL	NULL	NULL	NULL
drafts	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
drafts	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
drafts	sequence	int	4	NO	((0))	NULL	NULL	NULL	NULL	NULL
drafts	revisions	int	4	NO	((1))	NULL	NULL	NULL	NULL	NULL
drafts	owner	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
email_change_requests	id	int	4	NO	NULL	email_change_requests_pkey	NULL	NULL	NULL	NULL
email_change_requests	user_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
email_change_requests	old_email	varchar	-1	NO	NULL	NULL	NULL	NULL	NULL	NULL
email_change_requests	new_email	varchar	-1	NO	NULL	NULL	NULL	NULL	NULL	NULL
email_change_requests	old_email_token_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
email_change_requests	new_email_token_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
email_change_requests	change_state	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
email_change_requests	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
email_change_requests	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
email_logs	id	int	4	NO	NULL	email_logs_pkey	NULL	NULL	NULL	NULL
email_logs	to_address	varchar	-1	NO	NULL	NULL	NULL	NULL	NULL	NULL
email_logs	email_type	varchar	-1	NO	NULL	NULL	NULL	NULL	NULL	NULL
email_logs	user_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
email_logs	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
email_logs	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
email_logs	post_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
email_logs	bounce_key	uniqueidentifier	16	YES	NULL	NULL	NULL	NULL	NULL	NULL
email_logs	bounced	bit	1	NO	((0))	NULL	NULL	NULL	NULL	NULL
email_logs	message_id	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
email_tokens	id	int	4	NO	NULL	email_tokens_pkey	NULL	NULL	NULL	NULL
email_tokens	user_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
email_tokens	email	varchar	-1	NO	NULL	NULL	NULL	NULL	NULL	NULL
email_tokens	token	varchar	-1	NO	NULL	NULL	NULL	NULL	NULL	NULL
email_tokens	confirmed	bit	1	NO	((0))	NULL	NULL	NULL	NULL	NULL
email_tokens	expired	bit	1	NO	((0))	NULL	NULL	NULL	NULL	NULL
email_tokens	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
email_tokens	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
embeddable_hosts	id	int	4	NO	NULL	embeddable_hosts_pkey	NULL	NULL	NULL	NULL
embeddable_hosts	host	varchar	-1	NO	NULL	NULL	NULL	NULL	NULL	NULL
embeddable_hosts	category_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
embeddable_hosts	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
embeddable_hosts	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
embeddable_hosts	path_whitelist	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
embeddable_hosts	class_name	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
github_user_infos	id	int	4	NO	NULL	github_user_infos_pkey	NULL	NULL	NULL	NULL
github_user_infos	user_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
github_user_infos	screen_name	varchar	-1	NO	NULL	NULL	NULL	NULL	NULL	NULL
github_user_infos	github_user_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
github_user_infos	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
github_user_infos	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
given_daily_likes	user_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
given_daily_likes	likes_given	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
given_daily_likes	given_date	date	3	NO	NULL	NULL	NULL	NULL	NULL	NULL
given_daily_likes	limit_reached	bit	1	NO	((0))	NULL	NULL	NULL	NULL	NULL
group_archived_messages	id	int	4	NO	NULL	group_archived_messages_pkey	NULL	NULL	NULL	NULL
group_archived_messages	group_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
group_archived_messages	topic_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
group_archived_messages	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
group_archived_messages	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
group_custom_fields	id	int	4	NO	NULL	group_custom_fields_pkey	NULL	NULL	NULL	NULL
group_custom_fields	group_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
group_custom_fields	name	varchar	256	NO	NULL	NULL	NULL	NULL	NULL	NULL
group_custom_fields	value	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
group_custom_fields	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
group_custom_fields	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
group_histories	id	int	4	NO	NULL	group_histories_pkey	NULL	NULL	NULL	NULL
group_histories	group_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
group_histories	acting_user_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
group_histories	target_user_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
group_histories	action	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
group_histories	subject	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
group_histories	prev_value	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
group_histories	new_value	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
group_histories	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
group_histories	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
group_mentions	id	int	4	NO	NULL	group_mentions_pkey	NULL	NULL	NULL	NULL
group_mentions	post_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
group_mentions	group_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
group_mentions	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
group_mentions	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
group_requests	id	bigint	8	NO	NULL	group_requests_pkey	NULL	NULL	NULL	NULL
group_requests	group_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
group_requests	user_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
group_requests	reason	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
group_requests	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
group_requests	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
group_users	id	int	4	NO	NULL	group_users_pkey	NULL	NULL	NULL	NULL
group_users	group_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
group_users	user_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
group_users	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
group_users	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
group_users	owner	bit	1	NO	((0))	NULL	NULL	NULL	NULL	NULL
group_users	notification_level	int	4	NO	((2))	NULL	NULL	NULL	NULL	NULL
groups	id	int	4	NO	NULL	groups_pkey	NULL	NULL	NULL	NULL
groups	name	varchar	-1	NO	NULL	NULL	NULL	NULL	NULL	NULL
groups	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
groups	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
groups	automatic	bit	1	NO	((0))	NULL	NULL	NULL	NULL	NULL
groups	user_count	int	4	NO	((0))	NULL	NULL	NULL	NULL	NULL
groups	automatic_membership_email_domains	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
groups	automatic_membership_retroactive	bit	1	YES	((0))	NULL	NULL	NULL	NULL	NULL
groups	primary_group	bit	1	NO	((0))	NULL	NULL	NULL	NULL	NULL
groups	title	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
groups	grant_trust_level	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
